incnum,dtreported,stnum,stname1,stname2,loctype,ra,offensecode,offense,X,Y,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER
5001772,01/17/2005 10:03:00 AM,XX,CONNECTICUT AVE,,,NA,240,MOTOR VEHICLE THEFT,-71.08362,42.39015,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10036472,10/30/2010 01:21:00 AM,XX,CONWELL AVE,,S,126,120,ROBBERY,-71.12721,42.40769,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
8008196,03/10/2008 09:19:00 PM,XX,COONEY ST,,S,60,23F,THEFT FROM MOTOR VEHICLE,-71.10450,42.37582,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
7021164,06/14/2007 02:10:00 PM,XX,CRAIGIE ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11177,42.38682,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
13010958,03/19/2013 08:35:56 PM,XX,CRAIGIE ST,,S,77,240,MOTOR VEHICLE THEFT,-71.11177,42.38682,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
14043262,12/08/2014 10:55:09 AM,XX,CRAIGIE TERR,,S,77,23F,THEFT FROM MOTOR VEHICLE,-71.11285,42.38594,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
11038550,11/12/2011 07:53:00 PM,XX,CRESCENT ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.08035,42.38267,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
14039560,11/09/2014 08:12:58 PM,XX,CREST HILL RD,,S,31,23F,THEFT FROM MOTOR VEHICLE,-71.08653,42.39913,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
10031838,09/19/2010 04:42:00 PM,XX,CROCKER ST,,S,73,240,MOTOR VEHICLE THEFT,-71.11036,42.38946,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
12030191,07/31/2012 09:34:00 PM,XX,CROCKER ST,,S,73,240,MOTOR VEHICLE THEFT,-71.11036,42.38946,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
7034428,09/18/2007 11:19:00 AM,XX,CROSS ST E,,S,5,23F,THEFT FROM MOTOR VEHICLE,-71.08487,42.38981,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
8043318,11/29/2008 08:49:00 PM,XX,CROSS ST E,,S,5,240,MOTOR VEHICLE THEFT,-71.08487,42.38981,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
5002188,01/21/2005 03:32:00 AM,XX,CROSS ST E,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08487,42.38981,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
11043052,12/14/2011 09:07:00 AM,XX,CROSS ST E,,S,5,23F,THEFT FROM MOTOR VEHICLE,-71.08487,42.38981,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7028591,08/07/2007 06:26:00 AM,XX,CROSS ST E,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08487,42.38981,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
6039215,11/11/2006 01:46:00 AM,XX,CROSS ST E,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08487,42.38981,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7001947,01/18/2007 02:19:00 AM,XX,CROSS ST PL,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08678,42.38824,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
6022088,06/21/2006 02:10:00 PM,XX,CROSS ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08803,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
7008903,03/17/2007 03:22:00 AM,XX,CROSS ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08803,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
8031698,09/06/2008 01:04:00 PM,XX,CROSS ST,,S,14,23F,THEFT FROM MOTOR VEHICLE,-71.08803,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
13039602,10/20/2013 06:01:39 PM,XX,CROSS ST,,S,11,240,MOTOR VEHICLE THEFT,-71.08803,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
6006147,02/24/2006 07:02:00 AM,XX,CROWN ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11036,42.38946,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
5035042,10/24/2005 07:32:00 PM,XX,CROWN ST,,,NA,240,MOTOR VEHICLE THEFT,-71.11036,42.38946,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
9001818,01/15/2009 08:02:00 AM,XX,CUMMINGS ST,,S,3,240,MOTOR VEHICLE THEFT,-71.08453,42.39380,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
11014637,05/04/2011 10:27:00 PM,XX,CURTIS ST,,S,128,23F,THEFT FROM MOTOR VEHICLE,-71.12515,42.40648,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
11014449,05/03/2011 03:08:00 PM,XX,CURTIS ST,,S,128,23F,THEFT FROM MOTOR VEHICLE,-71.12515,42.40648,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
12038818,09/25/2012 04:56:00 PM,XX,CURTIS ST,,S,126,240,MOTOR VEHICLE THEFT,-71.12515,42.40648,25,017,350600,1400000US25017350600,25017350600,3506,CT,516247,0
9002763,01/22/2009 01:47:00 PM,XX,CYPRESS ST,,S,79,240,MOTOR VEHICLE THEFT,-71.10767,42.38406,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
5034782,10/22/2005 12:27:00 PM,XX,DANA ST,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08999,42.38803,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5011260,04/13/2005 07:00:00 AM,XX,DANA ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08999,42.38803,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5018646,06/14/2005 04:43:00 PM,XX,DANA ST,,,NA,240,MOTOR VEHICLE THEFT,-71.08999,42.38803,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
12038099,09/20/2012 07:19:00 PM,XX,DANE AVE,,S,56,23F,THEFT FROM MOTOR VEHICLE,-71.10364,42.38030,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
9005113,02/09/2009 01:02:00 PM,XX,DANE ST,,S,56,120,ROBBERY,-71.10436,42.38086,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
5037659,11/15/2005 10:18:00 AM,XX,DANE ST,,,NA,120,ROBBERY,-71.10436,42.38086,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
6044955,12/31/2006 05:18:00 PM,XX,DARTMOUTH ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.09652,42.39175,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
13029663,08/05/2013 02:36:40 PM,XX,DARTMOUTH ST,,S,41,240,MOTOR VEHICLE THEFT,-71.09652,42.39175,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5001560,01/15/2005 10:21:00 AM,XX,DARTMOUTH ST,,,NA,240,MOTOR VEHICLE THEFT,-71.09652,42.39175,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5005009,02/13/2005 09:32:00 PM,XX,DARTMOUTH ST,,,NA,240,MOTOR VEHICLE THEFT,-71.09652,42.39175,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
14003886,02/04/2014 09:50:00 AM,XX,DAVIS SQ,,S,136,23F,THEFT FROM MOTOR VEHICLE,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
11025297,08/04/2011 07:20:00 PM,XX,DAVIS SQ,,S,136,240,MOTOR VEHICLE THEFT,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5039964,12/05/2005 10:46:00 AM,XX,DAVIS SQ,,,NA,120,ROBBERY,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5019640,06/23/2005 02:14:00 AM,XX,DAVIS SQ,,,NA,120,ROBBERY,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6005361,02/17/2006 03:13:00 PM,XX,DAVIS SQ,,,NA,240,MOTOR VEHICLE THEFT,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7017822,05/23/2007 08:50:00 PM,XX,DAVIS SQ,,S,NA,240,MOTOR VEHICLE THEFT,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5019342,06/17/2005 12:00:00 AM,XX,DAVIS SQ,,,NA,120,ROBBERY,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7034035,09/15/2007 02:54:00 PM,XX,DAVIS SQ,,S,136,23F,THEFT FROM MOTOR VEHICLE,-71.12232,42.39672,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
12000322,01/03/2012 04:35:00 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
13025567,07/04/2013 11:01:48 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7037667,10/11/2007 02:11:00 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7005762,02/20/2007 12:57:00 AM,XX,DAY ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
12005227,02/11/2012 09:09:00 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6037073,10/23/2006 08:43:00 PM,XX,DAY ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7016347,05/12/2007 09:54:00 PM,XX,DAY ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6016619,05/20/2006 12:08:00 AM,XX,DAY ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
11018869,06/11/2011 12:13:00 AM,XX,DAY ST,,S,106,240,MOTOR VEHICLE THEFT,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7044560,12/09/2007 01:45:00 AM,XX,DAY ST,,S,108,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
8011559,04/06/2008 09:28:00 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
12001415,01/12/2012 01:05:00 PM,XX,DAY ST,,S,108,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
11023447,07/20/2011 01:05:00 PM,XX,DAY ST,,S,106,240,MOTOR VEHICLE THEFT,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
16011816,03/01/2016 08:25:04 PM,XX,DAY ST,,S,108,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
8010286,03/27/2008 06:38:00 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
8019179,06/06/2008 06:37:00 PM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
9003139,01/25/2009 02:53:00 AM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
8013205,04/20/2008 02:18:00 AM,XX,DAY ST,,S,106,23F,THEFT FROM MOTOR VEHICLE,-71.12395,42.39537,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
9032062,08/29/2009 02:40:00 PM,XX,DELAWARE ST,,S,13,23F,THEFT FROM MOTOR VEHICLE,-71.08981,42.38588,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
15061879,12/17/2015 05:44:11 PM,XX,DERBY ST,,S,37,23F,THEFT FROM MOTOR VEHICLE,-71.09038,42.39421,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
15058976,12/01/2015 02:43:14 PM,XX,DERBY ST,,S,37,240,MOTOR VEHICLE THEFT,-71.09038,42.39421,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
8032988,09/15/2008 03:49:00 PM,XX,DERBY ST,,S,37,23F,THEFT FROM MOTOR VEHICLE,-71.09038,42.39421,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10025119,07/27/2010 05:12:00 PM,XX,DEXTER ST,,S,500,240,MOTOR VEHICLE THEFT,-71.07928,42.43003,25,017,341102,1400000US25017341102,25017341102,3411.02,CT,884682,20294
14042646,12/03/2014 09:02:04 PM,XX,DICKINSON ST,,S,61,23F,THEFT FROM MOTOR VEHICLE,-71.10096,42.37506,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
17022833,04/18/2017 05:11:42 PM,XX,DIMICK ST,,S,60,240,MOTOR VEHICLE THEFT,-71.10277,42.37676,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
10037284,11/06/2010 11:15:00 AM,XX,DIMICK ST,,S,59,23F,THEFT FROM MOTOR VEHICLE,-71.10277,42.37676,25,017,351203,1400000US25017351203,25017351203,3512.03,CT,407690,0
6030844,09/04/2006 03:41:00 PM,XX,DOVER ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12305,42.39644,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
9037848,10/12/2009 01:42:00 PM,XX,DOVER ST,,S,400,23F,THEFT FROM MOTOR VEHICLE,-71.12305,42.39644,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7027430,07/28/2007 07:27:00 PM,XX,DOVER ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12305,42.39644,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
7024254,07/06/2007 01:42:00 AM,XX,DOW ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.12819,42.40560,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
6024467,07/18/2006 11:22:00 AM,XX,EASTMAN RD,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11216,42.39112,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
9015879,05/06/2009 12:45:00 AM,XX,EDGAR AVE,,S,36,23F,THEFT FROM MOTOR VEHICLE,-71.09679,42.39637,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10019604,06/13/2010 12:29:00 AM,XX,EDGAR AVE,,S,33,240,MOTOR VEHICLE THEFT,-71.09679,42.39637,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
6018197,06/01/2006 08:17:00 AM,XX,EDGAR AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.09679,42.39637,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
10002160,01/21/2010 07:22:00 PM,XX,EDGAR CT,,S,33,240,MOTOR VEHICLE THEFT,-71.09616,42.39704,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
6024542,07/18/2006 08:58:00 PM,XX,ELIOT ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10681,42.38032,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
13019572,05/20/2013 01:21:17 PM,XX,ELLINGTON RD,,S,92,240,MOTOR VEHICLE THEFT,-71.11922,42.39563,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5006330,02/26/2005 03:52:00 PM,XX,ELM ST (DAVIS SQ),,,NA,240,MOTOR VEHICLE THEFT,-71.12114,42.39422,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
10033100,09/29/2010 09:04:00 PM,XX,ELM ST,,S,106,240,MOTOR VEHICLE THEFT,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
9014100,04/23/2009 10:59:00 AM,XX,ELM ST,,S,106,240,MOTOR VEHICLE THEFT,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6017517,05/27/2006 02:06:00 PM,XX,ELM ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6034190,09/29/2006 07:57:00 PM,XX,ELM ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
5041314,12/17/2005 03:39:00 AM,XX,ELM ST,,,NA,240,MOTOR VEHICLE THEFT,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
11040335,11/25/2011 12:42:00 PM,XX,ELM ST,,B,107,120,ROBBERY,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6002972,01/27/2006 11:15:00 AM,XX,ELM ST,,,NA,240,MOTOR VEHICLE THEFT,-71.11854,42.39112,25,017,350900,1400000US25017350900,25017350900,3509,CT,421685,0
6014364,05/01/2006 10:19:00 AM,XX,ENDICOTT AVE,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.12956,42.40393,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
7033463,09/11/2007 06:22:00 PM,XX,ENDICOTT AVE,,S,130,23F,THEFT FROM MOTOR VEHICLE,-71.12956,42.40393,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
9031954,08/28/2009 05:16:00 PM,XX,ENDICOTT AVE,,S,130,240,MOTOR VEHICLE THEFT,-71.12956,42.40393,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
14025787,08/04/2014 12:08:29 AM,XX,EVERETT AVE,,S,10,23F,THEFT FROM MOTOR VEHICLE,-71.09004,42.38734,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
13002148,01/15/2013 06:24:00 PM,XX,EVERETT ST,,S,28,23F,THEFT FROM MOTOR VEHICLE,-71.09538,42.37882,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
6005460,02/17/2006 06:15:00 AM,XX,EVERETT ST,,,NA,120,ROBBERY,-71.09538,42.37882,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
7016780,05/16/2007 09:17:00 AM,XX,EVERGREEN AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.09652,42.39175,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
5016961,06/01/2005 06:16:00 PM,XX,EVERGREEN SQ,,,NA,240,MOTOR VEHICLE THEFT,-71.11319,42.38630,25,017,351000,1400000US25017351000,25017351000,3510,CT,668313,0
8030396,08/28/2008 11:46:00 AM,XX,FAIRFAX ST,,S,131,23F,THEFT FROM MOTOR VEHICLE,-71.12990,42.41184,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
17001602,01/09/2017 12:19:48 AM,XX,FELLSWAY W,,S,37,240,MOTOR VEHICLE THEFT,-71.08701,42.39320,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7026508,07/22/2007 12:46:00 PM,XX,FELLSWAY W,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08701,42.39320,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
16046709,07/30/2016 04:22:36 PM,XX,FENWICK ST,,S,36,240,MOTOR VEHICLE THEFT,-71.09519,42.39495,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
7027029,07/26/2007 12:44:00 AM,XX,FITCHBURG ST,,S,NA,23F,THEFT FROM MOTOR VEHICLE,-71.08445,42.37587,25,017,351500,1400000US25017351500,25017351500,3515,CT,1388605,0
8020263,06/14/2008 11:40:00 AM,XX,FLINT ST,,S,13,23F,THEFT FROM MOTOR VEHICLE,-71.08754,42.38454,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
8006270,02/23/2008 12:21:00 AM,XX,FLINT ST,,S,14,23F,THEFT FROM MOTOR VEHICLE,-71.08754,42.38454,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
7015711,05/08/2007 12:58:00 PM,XX,FLINT ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.08754,42.38454,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
10012202,04/17/2010 07:01:00 PM,XX,FOLEY ST,,S,2,240,MOTOR VEHICLE THEFT,-71.08035,42.39303,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
8042666,11/24/2008 04:40:00 PM,XX,FOLEY ST,,S,1,23F,THEFT FROM MOTOR VEHICLE,-71.08035,42.39303,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
5032868,10/06/2005 09:22:00 PM,XX,FOUNTAIN AVE,,,NA,120,ROBBERY,-71.08733,42.38312,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
6044922,12/31/2006 10:55:00 AM,XX,FOUNTAIN AVE,,S,NA,240,MOTOR VEHICLE THEFT,-71.08733,42.38312,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
6001503,01/14/2006 11:50:00 PM,XX,FRANEY RD,,,NA,23F,THEFT FROM MOTOR VEHICLE,-71.10753,42.39713,25,017,350300,1400000US25017350300,25017350300,3503,CT,398110,0
8022995,07/04/2008 11:43:00 PM,XX,FRANKLIN & PERKINS,,S,11,120,ROBBERY,-86.86889,35.92506,,,,,,,,,
9035839,09/27/2009 03:18:00 PM,XX,FRANKLIN ST,,S,15,120,ROBBERY,-71.08419,42.38456,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
11013191,04/22/2011 08:48:00 AM,XX,FRANKLIN ST,,S,15,240,MOTOR VEHICLE THEFT,-71.08419,42.38456,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
12012188,04/01/2012 07:07:00 PM,XX,FRANKLIN ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.08419,42.38456,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
8040012,11/05/2008 10:35:00 AM,XX,FRANKLIN ST,,S,15,23F,THEFT FROM MOTOR VEHICLE,-71.08419,42.38456,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
6041573,12/01/2006 04:35:00 PM,XX,FRANKLIN ST,,S,NA,120,ROBBERY,-71.08419,42.38456,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
6003199,01/29/2006 01:54:00 AM,XX,GARDEN CT,,,NA,240,MOTOR VEHICLE THEFT,-71.10907,42.38381,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
9002184,01/18/2009 01:09:00 AM,XX,GARFIELD AVE,,S,54,240,MOTOR VEHICLE THEFT,-71.08554,42.39018,25,017,350104,1400000US25017350104,25017350104,3501.04,CT,917458,1616
14028066,08/21/2014 12:14:54 PM,XX,GARRISON AVE,,S,134,240,MOTOR VEHICLE THEFT,-71.13067,42.40497,25,017,350700,1400000US25017350700,25017350700,3507,CT,783926,29493
14022505,07/09/2014 07:41:06 PM,XX,GEORGE ST,,S,11,240,MOTOR VEHICLE THEFT,-71.07998,42.38599,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
9005659,02/13/2009 11:17:00 AM,XX,GEORGE ST,,S,11,23F,THEFT FROM MOTOR VEHICLE,-71.07998,42.38599,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
7015645,05/07/2007 09:30:00 PM,XX,GILMAN ST & JASPER ST,,S,NA,120,ROBBERY,-71.09265,42.38624,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
11012193,04/13/2011 02:55:00 PM,XX,GILMAN ST (BRIDGE),,S,13,120,ROBBERY,-71.09950,42.38760,25,017,351100,1400000US25017351100,25017351100,3511,CT,682663,0
10026353,08/06/2010 05:10:00 PM,XX,GILMAN ST,,S,13,240,MOTOR VEHICLE THEFT,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
6036333,10/17/2006 06:32:00 AM,XX,GILMAN ST,,S,NA,240,MOTOR VEHICLE THEFT,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
9006576,02/21/2009 11:07:00 AM,XX,GILMAN ST,,S,13,23F,THEFT FROM MOTOR VEHICLE,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
7042113,11/16/2007 10:27:00 AM,XX,GILMAN ST,,S,13,120,ROBBERY,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
14012918,04/26/2014 07:34:36 PM,XX,GILMAN ST,,S,13,240,MOTOR VEHICLE THEFT,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
12046862,11/23/2012 03:25:00 PM,XX,GILMAN ST,,S,13,240,MOTOR VEHICLE THEFT,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
14020822,06/27/2014 01:09:48 AM,XX,GILMAN ST,,S,13,23F,THEFT FROM MOTOR VEHICLE,-71.09144,42.38541,25,017,351404,1400000US25017351404,25017351404,3514.04,CT,418512,0
11020712,06/27/2011 12:39:00 PM,XX,GILMAN TERR,,S,9,240,MOTOR VEHICLE THEFT,-71.09229,42.38750,25,017,350200,1400000US25017350200,25017350200,3502,CT,683707,0
11042992,12/13/2011 08:18:00 PM,XX,GLEN ST,,S,14,23F,THEFT FROM MOTOR VEHICLE,-71.08607,42.38515,25,017,351403,1400000US25017351403,25017351403,3514.03,CT,367182,0
10038179,11/15/2010 01:29:00 PM,XX,GOV WINTHROP RD,,S,32,23F,THEFT FROM MOTOR VEHICLE,-71.08782,42.39647,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
15006059,02/08/2015 08:23:31 PM,XX,GRAND UNION BLVD,,S,4,240,MOTOR VEHICLE THEFT,-71.08112,42.39486,25,017,350103,1400000US25017350103,25017350103,3501.03,CT,891195,227873
8040632,11/09/2008 01:54:00 PM,XX,GRANDVIEW AVE,,S,48,23F,THEFT FROM MOTOR VEHICLE,-71.11202,42.41998,25,017,339100,1400000US25017339100,25017339100,3391,CT,7078161,506011
5037688,11/15/2005 04:20:00 PM,XX,GRANDVIEW AVE,,,NA,240,MOTOR VEHICLE THEFT,-71.11202,42.41998,25,017,339100,1400000US25017339100,25017339100,3391,CT,7078161,506011
9011383,04/02/2009 10:37:00 AM,XX,GRANITE ST,,S,49,240,MOTOR VEHICLE THEFT,-71.10307,42.38302,25,017,351204,1400000US25017351204,25017351204,3512.04,CT,579325,0
